timestamp,ghi_wm2,temp_c,tipo_dia,bloque_horario,evento_social,hora,mes,dia_semana_0_6,dia_semana_iso,dow_sin,dow_cos,hora_sin,hora_cos,occ_dormitorios,occ_sala,occ_cocina,occ_servicios,occ_total,ocupacion_binaria,demanda_dormitorios_kwh,demanda_sala_kwh,demanda_cocina_kwh,demanda_servicios_kwh,load_base_kwh,load_tv_kwh,load_laptops_kwh,load_lavadora_kwh,demanda_casa_hora,energia_fv_kwh,unidad_energia_fv,potencia_fv_kw,unidad_potencia_fv,SOC_bateria_base,energia_bateria_base_kwh,energia_curtail_base_kwh,demanda_no_servida_base_kwh,ev_disponible,ev_presente,ev_ready,p_ev_max_kw,e_ev_max_kwh_h,ev_cargable,demanda_critica_hora,demanda_flexible_hora,demanda_controlable_hora,demanda_efectiva_u1,hay_excedente_fv,ducha_evento,ducha_minutos,ducha_potencial_kwh,ducha_modo
2025-04-09 21:00:00,0.0,6.24,laboral,noche,0,21,4,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,2,2,0,1,5,1,0.074,0.074,0.0,0.08,0.157,0.09,0.045,0.0,0.52,0.0,kWh,0.0,kW,0.7869169655578949,-0.5473684210526316,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.348,0.52,0,0,0,0.0,none
2025-04-09 22:00:00,0.0,5.99,laboral,noche,0,22,4,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,3,2,0,0,5,1,0.111,0.074,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.7509169655578949,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-09 23:00:00,0.0,5.7,laboral,noche,0,23,4,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025207,0.9659258262890684,3,1,0,1,5,1,0.111,0.037,0.0,0.08,0.157,0.09,0.09,0.0,0.565,0.0,kWh,0.0,kW,0.6914432813473687,-0.5947368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.3929999999999999,0.565,0,0,0,0.0,none
2025-04-10 00:00:00,0.0,5.2,laboral,madrugada,0,0,4,3,4,-0.433883739117558,-0.9009688679024191,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6554432813473686,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-10 01:00:00,0.0,4.8,laboral,madrugada,0,1,4,3,4,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6194432813473686,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-10 02:00:00,0.0,4.29,laboral,madrugada,0,2,4,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5834432813473686,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-10 03:00:00,0.0,3.81,laboral,madrugada,0,3,4,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5474432813473685,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-10 04:00:00,0.0,3.38,laboral,madrugada,0,4,4,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5114432813473685,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-10 05:00:00,0.0,2.9,laboral,madrugada,0,5,4,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4754432813473684,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,1,10,0.5833333333333333,bateria
2025-04-10 06:00:00,46.25,3.62,laboral,manana,0,6,4,3,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.2724051,kWh,0.2724051,kW,0.4681175024,-0.0732577894736842,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,0,0,0,0.0,none
2025-04-10 07:00:00,241.38,6.23,laboral,manana,0,7,4,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025208,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,1.4216895792,kWh,1.4216895792,kW,0.584748012424,1.16630510024,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,1,11,0.6416666666666666,fv
2025-04-10 08:00:00,474.67,10.28,laboral,manana,0,8,4,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,2.7957303528,kWh,2.7957303528,kW,0.8319123959399999,2.47164383516,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-10 09:00:00,650.58,12.79,laboral,manana,0,9,4,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,3.8318121072,kWh,3.8318121072,kW,1.0,1.6808760406000012,1.86846890656842,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-10 10:00:00,695.03,14.04,laboral,manana,0,10,4,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,4.093615495200001,kWh,4.093615495200001,kW,1.0,0.0,3.899615495200001,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-10 11:00:00,725.97,14.64,laboral,manana,0,11,4,3,4,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,4.2758471448,kWh,4.2758471448,kW,1.0,0.0,4.0818471448,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-10 12:00:00,740.45,14.81,laboral,tarde,0,12,4,3,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,1,1,0,2,1,0.0,0.037,0.037,0.0,0.157,0.0,0.0,0.0,0.231,4.361132028000001,kWh,4.361132028000001,kW,1.0,0.0,4.130132028000001,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.074,0.231,1,0,0,0.0,none
2025-04-10 13:00:00,593.35,14.62,laboral,tarde,0,13,4,3,4,-0.433883739117558,-0.9009688679024191,-0.2588190451025203,-0.9659258262890684,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,3.4947365640000005,kWh,3.4947365640000005,kW,1.0,0.0,3.3007365640000006,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-10 14:00:00,410.2,13.64,laboral,tarde,0,14,4,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,2.416012368,kWh,2.416012368,kW,1.0,0.0,2.259012368,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-04-10 15:00:00,218.38,12.42,laboral,tarde,0,15,4,3,4,-0.433883739117558,-0.9009688679024191,-0.7071067811865475,-0.7071067811865477,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.2862232592,kWh,1.2862232592,kW,1.0,0.0,1.1292232592,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-04-10 16:00:00,119.03,11.2,laboral,tarde,0,16,4,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,2,0,0,2,1,0.0,0.074,0.0,0.0,0.157,0.0,0.045,0.0,0.276,0.7010676552000001,kWh,0.7010676552000001,kW,1.0,0.0,0.4250676552000001,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.119,0.276,1,0,0,0.0,none
2025-04-10 17:00:00,22.65,10.05,laboral,tarde,0,17,4,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,0,2,0,0,2,1,0.0,0.074,0.0,0.0,0.157,0.0,0.0,0.0,0.231,0.133404876,kWh,0.133404876,kW,0.9897268290526317,-0.1027317094736842,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.074,0.231,0,0,0,0.0,none
2025-04-10 18:00:00,0.0,9.29,laboral,noche,0,18,4,3,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210287e-16,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.9537268290526316,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,0,0,0,0.0,none
2025-04-10 19:00:00,0.0,8.62,laboral,noche,0,19,4,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.09,0.0,0.0,0.432,0.0,kWh,0.0,kW,0.9082531448421054,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.275,0.432,0,1,10,0.5833333333333333,bateria
2025-04-10 20:00:00,0.0,7.78,laboral,noche,0,20,4,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.858042618526316,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,1,10,0.5833333333333333,bateria
2025-04-10 21:00:00,0.0,6.63,laboral,noche,0,21,4,3,4,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,2,2,0,1,5,1,0.074,0.074,0.0,0.08,0.157,0.09,0.045,0.0,0.52,0.0,kWh,0.0,kW,0.8033057764210529,-0.5473684210526316,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.348,0.52,0,0,0,0.0,none
2025-04-10 22:00:00,0.0,6.62,laboral,noche,0,22,4,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,3,2,0,0,5,1,0.111,0.074,0.0,0.0,0.157,0.09,0.09,0.0,0.522,0.0,kWh,0.0,kW,0.7483584080000003,-0.5494736842105263,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.35,0.522,0,0,0,0.0,none
2025-04-10 23:00:00,0.0,6.18,laboral,noche,0,23,4,3,4,-0.433883739117558,-0.9009688679024191,-0.2588190451025207,0.9659258262890684,3,2,0,0,5,1,0.111,0.074,0.0,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.6981478816842108,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,0,0,0.0,none
2025-04-11 00:00:00,0.0,4.94,laboral,madrugada,0,0,4,4,5,-0.9749279121818236,-0.2225209339563146,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6621478816842108,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-11 01:00:00,0.0,4.05,laboral,madrugada,0,1,4,4,5,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6261478816842108,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-11 02:00:00,0.0,3.69,laboral,madrugada,0,2,4,4,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5901478816842107,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-11 03:00:00,0.0,3.56,laboral,madrugada,0,3,4,4,5,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5541478816842107,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-11 04:00:00,0.0,3.45,laboral,madrugada,0,4,4,4,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5181478816842107,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-11 05:00:00,0.0,3.54,laboral,madrugada,0,5,4,4,5,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4821478816842107,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,1,10,0.5833333333333333,bateria
2025-04-11 06:00:00,60.47,4.46,laboral,manana,0,6,4,4,5,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,0.3561586248,kWh,0.3561586248,kW,0.4975529510402107,0.1540506935599999,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.037,0.194,0,1,10,0.5833333333333333,bateria
2025-04-11 07:00:00,282.4,7.6,laboral,manana,0,7,4,4,5,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025208,0,0,0,1,1,1,0.0,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.237,1.663290816,kWh,1.663290816,kW,0.6330505785602106,1.3549762752,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0799999999999999,0.237,1,1,15,0.875,fv
2025-04-11 08:00:00,519.85,10.14,laboral,manana,0,8,4,4,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,1,1,1,0.0,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.237,3.061833324,kWh,3.061833324,kW,0.9014097443402108,2.6835916578,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0799999999999999,0.237,1,0,0,0.0,none
2025-04-11 09:00:00,729.7,11.91,laboral,manana,0,9,4,4,5,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,4.297816248000001,kWh,4.297816248000001,kW,1.0,0.9859025565978924,3.066024083160114,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-11 10:00:00,849.8,13.35,laboral,manana,0,10,4,4,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,5.005186031999999,kWh,5.005186031999999,kW,1.0,0.0,4.811186031999999,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-11 11:00:00,861.45,14.43,laboral,manana,0,11,4,4,5,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,5.073802668,kWh,5.073802668,kW,1.0,0.0,4.879802668,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-11 12:00:00,827.33,15.06,laboral,tarde,0,12,4,4,5,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,1,0,2,1,0.0,0.037,0.037,0.0,0.157,0.0,0.0,0.0,0.231,4.872841327200001,kWh,4.872841327200001,kW,1.0,0.0,4.641841327200001,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.074,0.231,1,0,0,0.0,none
2025-04-11 13:00:00,762.92,15.18,laboral,tarde,0,13,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.2588190451025203,-0.9659258262890684,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,4.4934767328,kWh,4.4934767328,kW,1.0,0.0,4.3364767328,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-04-11 14:00:00,596.67,14.55,laboral,tarde,0,14,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000001,-0.8660254037844386,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,3.5142908328,kWh,3.5142908328,kW,1.0,0.0,3.3202908328,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-11 15:00:00,369.4,13.35,laboral,tarde,0,15,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.7071067811865475,-0.7071067811865477,1,0,0,0,1,1,0.037,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.194,2.175706896,kWh,2.175706896,kW,1.0,0.0,1.981706896,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-04-11 16:00:00,181.55,11.93,laboral,tarde,0,16,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.045,0.0,0.239,1.0693004520000002,kWh,1.0693004520000002,kW,1.0,0.0,0.8303004520000002,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0819999999999999,0.239,1,0,0,0.0,none
2025-04-11 17:00:00,31.6,10.48,laboral,tarde,0,17,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.045,0.0,0.387,0.186118944,kWh,0.186118944,kW,0.9788546256842106,-0.2114537431578947,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.23,0.387,0,0,0,0.0,none
2025-04-11 18:00:00,0.0,9.59,laboral,noche,0,18,4,4,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210287e-16,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.09,0.09,0.0,0.522,0.0,kWh,0.0,kW,0.9239072572631578,-0.5494736842105263,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.365,0.522,0,0,0,0.0,none
2025-04-11 19:00:00,0.0,8.96,laboral,noche,0,19,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,2,1,2,0,5,1,0.074,0.037,0.074,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.8736967309473684,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.3199999999999999,0.477,0,0,0,0.0,none
2025-04-11 20:00:00,0.0,8.22,laboral,noche,0,20,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.8282230467368421,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,1,10,0.5833333333333333,bateria
2025-04-11 21:00:00,0.0,7.05,laboral,noche,0,21,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.7780125204210526,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,0,0,0.0,none
2025-04-11 22:00:00,0.0,4.94,laboral,noche,0,22,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,2,2,0,1,5,1,0.074,0.074,0.0,0.08,0.157,0.09,0.0,0.0,0.475,0.0,kWh,0.0,kW,0.7280125204210526,-0.5,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.303,0.475,0,0,0,0.0,none
2025-04-11 23:00:00,0.0,4.4,laboral,noche,0,23,4,4,5,-0.9749279121818236,-0.2225209339563146,-0.2588190451025207,0.9659258262890684,3,2,0,0,5,1,0.111,0.074,0.0,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.6825388362105262,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,0,0,0.0,none
2025-04-12 00:00:00,0.0,3.67,fin_de_semana,madrugada,0,0,4,5,6,-0.7818314824680299,0.6234898018587334,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6465388362105262,-0.36,0.0,0.0,0,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-12 01:00:00,0.0,3.48,fin_de_semana,madrugada,0,1,4,5,6,-0.7818314824680299,0.6234898018587334,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6105388362105262,-0.36,0.0,0.0,0,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-12 02:00:00,0.0,4.05,fin_de_semana,madrugada,0,2,4,5,6,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5745388362105261,-0.36,0.0,0.0,0,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-12 03:00:00,0.0,3.94,fin_de_semana,madrugada,0,3,4,5,6,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5385388362105261,-0.36,0.0,0.0,0,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-12 04:00:00,0.0,3.94,fin_de_semana,madrugada,0,4,4,5,6,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5025388362105261,-0.36,0.0,0.0,0,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-04-12 05:00:00,0.0,4.11,fin_de_semana,madrugada,0,5,4,5,6,-0.7818314824680299,0.6234898018587334,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.466538836210526,-0.36,0.0,0.0,0,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,1,10,0.5833333333333333,bateria
2025-04-12 06:00:00,58.65,4.85,fin_de_semana,manana,0,6,4,5,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,2,2,1,5,1,0.0,0.074,0.074,0.08,0.157,0.0,0.0,0.0,0.385,0.345439116,kWh,0.345439116,kW,0.4623745326315786,-0.0416430357894737,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.228,0.385,0,1,10,0.5833333333333333,bateria
2025-04-12 07:00:00,287.85,7.5,fin_de_semana,manana,0,7,4,5,6,-0.7818314824680299,0.6234898018587334,0.9659258262890684,-0.2588190451025208,0,3,2,0,5,1,0.0,0.111,0.974,0.0,0.157,0.0,0.0,0.0,1.242,1.695390444,kWh,1.695390444,kW,0.5054466248115786,0.4307209218,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,1.085,1.242,1,1,16,0.9333333333333333,fv
2025-04-12 08:00:00,539.65,9.98,fin_de_semana,manana,0,8,4,5,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,4,1,0,5,1,0.0,0.148,0.037,0.0,0.157,0.0,0.0,0.0,0.342,3.178452156,kWh,3.178452156,kW,0.7749095796315786,2.6946295482,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none
2025-04-12 09:00:00,703.62,11.54,fin_de_semana,manana,0,9,4,5,6,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,4.1442092208000005,kWh,4.1442092208000005,kW,1.0,2.2509042036842146,1.4328363748166164,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none
2025-04-12 10:00:00,835.28,12.97,fin_de_semana,manana,0,10,4,5,6,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,0,4,0,0,4,1,0.0,0.148,0.0,0.0,0.157,0.0,0.0,0.6,0.905,4.9196655552,kWh,4.9196655552,kW,1.0,0.0,4.0146655552,0.0,1,0,1,3.3,3.3,0,0.157,0.6,0.148,0.905,1,0,0,0.0,none
2025-04-12 11:00:00,895.95,14.09,fin_de_semana,manana,0,11,4,5,6,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.6,0.942,5.277002148,kWh,5.277002148,kW,1.0,0.0,4.335002148,0.0,1,0,1,3.3,3.3,0,0.157,0.6,0.1849999999999999,0.942,1,0,0,0.0,none
2025-04-12 12:00:00,852.75,14.39,fin_de_semana,tarde,0,12,4,5,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,2,2,0,5,1,0.037,0.074,0.074,0.0,0.157,0.09,0.0,0.0,0.432,5.022561060000001,kWh,5.022561060000001,kW,1.0,0.0,4.590561060000001,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.275,0.432,1,0,0,0.0,none
